par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
AUDUSD,H1,doji_baixa@livre,contra,631,0.508716323296355,0.9116286115967117,-0.13543307086614173,0.9938347849180166,426,0.539906103286385,0.43515096307265666,0.23653395784543327,0.0005131287060261593,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@reversao,todos,931,0.49194414607948445,0.9959613290027822,-0.08208955223880597,0.9652807685333612,637,0.4897959183673469,0.989616429124029,-0.07042253521126761,0.8998777655428583,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@reversao,a_favor,480,0.47291666666666665,0.9970948579690696,-0.07216494845360824,0.8736102755304435,329,0.48024316109422494,0.9790911046269961,-0.10909090909090909,0.9250869303853686,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@reversao,contra,451,0.5121951219512195,0.8432479427166436,-0.09271523178807947,0.9233703831111855,308,0.5,0.8996404530055734,-0.02912621359223301,0.6420155659401485,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@rompimento,todos,927,0.48651564185544766,0.9985297308497963,-0.03767491926803014,0.7936705488104348,667,0.5247376311844077,0.7116770379009447,0.014903129657228018,0.3929388394426639,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@rompimento,a_favor,513,0.47368421052631576,0.9975511320122542,-0.021359223300970873,0.6346182342145221,325,0.5476923076923077,0.3406572609549227,-0.003048780487804878,0.5155483695941134,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@rompimento,contra,414,0.5024154589371981,0.914329562701507,-0.057971014492753624,0.801013311244437,342,0.5029239766081871,0.8914064003563955,0.03206997084548105,0.33877982076817204,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@livre,todos,3368,0.49792161520190026,0.9999913915531088,-0.006216696269982238,0.6009600116715568,1887,0.49814520402755696,0.9993320428452277,-0.09320695102685624,0.9983780564180313,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@livre,a_favor,1666,0.48559423769507803,0.9999735219756313,0.009563658099222952,0.3913418081389825,954,0.4716981132075472,0.9999577971310875,-0.1392931392931393,0.9992457625133221,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_alta@livre,contra,1695,0.5109144542772861,0.9767670370651903,-0.0176678445229682,0.6973798972069024,933,0.5251875669882101,0.7321778470357788,-0.04589114194236926,0.8423997132108856,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@reversao,todos,927,0.5134843581445523,0.9084180920804611,-0.03444564047362755,0.7728804121989518,667,0.4752623688155922,0.9990803097190689,-0.07451564828614009,0.9178091956160861,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@reversao,a_favor,414,0.4975845410628019,0.9411536617614489,0.014492753623188406,0.4178519555799304,342,0.49707602339181284,0.9265216789884005,-0.037900874635568516,0.6915005144469768,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@reversao,contra,513,0.5263157894736842,0.6658392578432872,-0.07378640776699029,0.88601333242471,325,0.4523076923076923,0.9987831831117739,-0.11280487804878049,0.9313952150542574,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@rompimento,todos,931,0.5080558539205156,0.9520726824340568,-0.053304904051172705,0.8789154040629698,637,0.5102040816326531,0.9000322881621898,-0.018779342723004695,0.6318958004048412,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@rompimento,a_favor,451,0.4878048780487805,0.9795275733257872,-0.033112582781456956,0.6920805349021298,308,0.5,0.8996404530055734,0.0,0.5,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@rompimento,contra,480,0.5270833333333333,0.6494237466636361,-0.07216494845360824,0.8736102755304435,329,0.5197568389057751,0.7262630403857002,-0.03636363636363636,0.6809694496958383,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@livre,todos,3368,0.5020783847980997,0.9999320667318754,-0.06216696269982238,0.9952880418503248,1887,0.501854795972443,0.9980475893474537,0.001579778830963665,0.4806027700668091,0.53475935828877,False,False,False,False
