par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
EURUSD,H4,engolfo@livre,todos,626,0.4936102236421725,0.9822210127774762,-0.007987220447284345,0.5562320215818523,784,0.4846938775510204,0.997762196810288,-0.04336734693877551,0.8071579331461411,0.53475935828877,False,False,False,False
EURUSD,H4,engolfo@livre,a_favor,334,0.4940119760479042,0.939020595747438,-0.011976047904191617,0.5615436257293482,403,0.4838709677419355,0.9819408196667683,-0.062034739454094295,0.8141646158638636,0.53475935828877,False,False,False,False
EURUSD,H4,engolfo@livre,contra,292,0.4931506849315068,0.930964069134847,-0.003424657534246575,0.5164753590074003,381,0.48556430446194226,0.9758271635322988,-0.023622047244094488,0.6283003859817804,0.53475935828877,False,False,False,False
EURUSD,H4,pin_bar@livre,todos,306,0.5261437908496732,0.6407745396986835,0.022727272727272728,0.38982184917687834,311,0.47266881028938906,0.9877505685547081,-0.11538461538461539,0.9310516588834662,0.53475935828877,False,False,False,False
EURUSD,H4,pin_bar@livre,a_favor,154,0.44155844155844154,0.9917316714676355,-0.012903225806451613,0.5451474388113852,159,0.48427672955974843,0.9122537163456826,-0.11875,0.8625946512038298,0.53475935828877,False,False,False,False
EURUSD,H4,pin_bar@livre,contra,152,0.6118421052631579,0.03356456291293074,0.058823529411764705,0.30684460596786106,152,0.4605263157894737,0.972185889323386,-0.1118421052631579,0.8413878133570728,0.53475935828877,False,False,False,False
EURUSD,H4,marubozu@livre,todos,181,0.4419889502762431,0.9949694275927361,-0.13812154696132597,0.9130343543369608,227,0.42290748898678415,0.9997114511374573,-0.10526315789473684,0.8754598005911497,0.53475935828877,False,False,False,False
EURUSD,H4,harami@livre,todos,415,0.5421686746987951,0.4004095803416626,-0.0891566265060241,0.9053916154671979,490,0.5530612244897959,0.2217038542288642,0.03469387755102041,0.2954092215181848,0.53475935828877,False,False,False,False
EURUSD,H4,harami@livre,a_favor,193,0.47668393782383417,0.9542892327223843,-0.17616580310880828,0.9650769391722888,225,0.5955555555555555,0.038683855881670996,0.0,0.5,0.53475935828877,False,False,False,False
EURUSD,H4,harami@livre,contra,222,0.5990990990990991,0.031426516074934706,-0.013513513513513514,0.556608947223996,265,0.5169811320754717,0.7397326229926211,0.06415094339622641,0.23417392008540014,0.53475935828877,False,False,False,False
EURUSD,H4,pinca@livre,todos,253,0.466403162055336,0.9874525907102208,-0.14624505928853754,0.9562167556179373,335,0.48955223880597015,0.956552429111149,-0.1044776119402985,0.9174044064611495,0.53475935828877,False,False,False,False
EURUSD,H4,doji_alta@livre,todos,446,0.49327354260089684,0.9642474779462429,-0.053691275167785234,0.7917794868319828,447,0.48322147651006714,0.9871015735669881,-0.12946428571428573,0.977503711312569,0.53475935828877,False,False,False,False
EURUSD,H4,doji_alta@livre,a_favor,203,0.43349753694581283,0.9984601234557311,-0.16176470588235295,0.9558029587033102,206,0.47572815533980584,0.9613483207378142,-0.19902912621359223,0.9835237322161414,0.53475935828877,False,False,False,False
EURUSD,H4,doji_alta@livre,contra,243,0.5432098765432098,0.4214073887146511,0.037037037037037035,0.34334985503393023,241,0.4896265560165975,0.9289654764839447,-0.07024793388429752,0.7836933079430075,0.53475935828877,False,False,False,False
EURUSD,H4,doji_baixa@livre,todos,446,0.5067264573991032,0.8913841828570214,0.026845637583892617,0.34530059443283523,447,0.5167785234899329,0.7910011253019982,0.15848214285714285,0.011125506603589814,0.53475935828877,False,False,False,False
EURUSD,H4,doji_baixa@livre,a_favor,243,0.4567901234567901,0.9937503795146495,-0.024691358024691357,0.6075872628509112,241,0.5103734439834025,0.7950138512803613,0.128099173553719,0.08621745406998316,0.53475935828877,False,False,False,False
EURUSD,H4,doji_baixa@livre,contra,203,0.5665024630541872,0.2016394634356009,0.08823529411764706,0.19223113833007846,206,0.5242718446601942,0.6453841248144283,0.1941747572815534,0.029869548709765242,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@reversao,todos,393,0.49872773536895676,0.9307773978913867,-0.013596717314143992,0.5757667630023201,258,0.5038759689922481,0.8547006753719789,-0.03488372093023256,0.6549069498256543,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@reversao,a_favor,205,0.48292682926829267,0.9402011158540056,0.00975609756097561,0.4608974248836453,135,0.48148148148148145,0.9076543612996222,-0.022222222222222223,0.5724386557646224,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@reversao,contra,188,0.5159574468085106,0.7227041204964884,-0.039061222896056326,0.6486987584119428,123,0.5284552845528455,0.5918848879225626,-0.04878048780487805,0.6498993179391489,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@rompimento,todos,397,0.473551637279597,0.9936485469856318,-0.12101832159712515,0.9612737537880852,263,0.4828897338403042,0.9596345390294211,0.060836501901140684,0.24648114900625334,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@rompimento,a_favor,206,0.470873786407767,0.9716698393120708,-0.0970873786407767,0.8432055077407655,115,0.5304347826086957,0.5747262613846974,0.2,0.07449010811566273,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@rompimento,contra,191,0.47643979057591623,0.9541681227846536,-0.1466942291440407,0.9330917257898866,148,0.44594594594594594,0.9876466498178403,-0.0472972972972973,0.6590205161678993,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@livre,todos,1455,0.5395189003436426,0.3680040749036573,-0.01304945054945055,0.6379832559687144,1350,0.4985185185185185,0.9964697302288164,-0.0069271994372444995,0.5715433438913049,0.53475935828877,False,False,False,False
EURUSD,H4,inside_bar_alta@livre,a_favor,685,0.5153284671532846,0.8549240852751641,-0.08905109489051095,0.9540938263561968,624,0.5080128205128205,0.9160458050352721,-0.04807692307692308,0.8047809371590021,0.53475935828877,False,False,False,False
