par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,taxa_treino,taxa_teste,r_treino,r_teste,p_treino,p_teste,p_bin_treino,p_bin_teste,periodos_ok,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,estavel_binaria,estavel_tradicional,borda_binaria,borda_tradicional
USDCAD,M5,pin_bar,baixa,pos_ny,contra,861,0.45063879210220675,0.417696663546907,0.48401942657219216,0.53475935828877,0.9999996745242756,0.4664246823956443,0.42258064516129035,-0.3422459893048128,-0.409375,0.9999999999238497,0.9999999986985015,0.9994306685489862,0.9999700416219591,True,-0.36662883087400683,-0.44835414301929627,-0.2917139614074915,1.0,False,False,-0.08412056618656322,False,False,False,False
GBPUSD,M5,marubozu,alta,ny,a_favor,2570,0.44280155642023344,0.42369710033304453,0.4620767498812154,0.53475935828877,1.0,0.44213263979193757,0.4437984496124031,-0.36562077522607145,-0.369879449220871,1.0,1.0,0.999999999999854,0.9999999979642642,True,-0.36732883461890486,-0.4132932513328167,-0.32117217028233147,1.0,False,False,-0.09195780186853653,False,False,False,False
USDCHF,M15,inside_bar,alta,ny,contra,2708,0.47636632200886264,0.45760226355194844,0.4951973370354459,0.53475935828877,0.9999999994762785,0.46795580110497237,0.4933184855233853,-0.32594829339809456,-0.45364238410596025,1.0,1.0,0.9999999944368955,0.99413674181212,True,-0.36824841997261976,-0.4132314400266651,-0.3210820579982139,1.0,False,False,-0.05839303627990733,False,False,False,False
USDCHF,M5,pinca,alta,pos_ny,a_favor,579,0.48704663212435234,0.4465533142080566,0.527710699147564,0.53475935828877,0.9903731940250545,0.48633879781420764,0.48826291079812206,-0.38235294117647056,-0.3465442755675866,0.9999999985754707,0.9999747831111849,0.9717730665754492,0.9233672906485106,True,-0.36916664201644234,-0.46299544619504684,-0.26781529066509097,0.9999999999996695,False,False,-0.04771272616441763,False,False,False,False
GBPUSD,M5,divergencia_rsi,alta,ny,a_favor,269,0.4944237918215613,0.43517750154947665,0.5538271020288542,0.53475935828877,0.9172066674102697,0.4602272727272727,0.5591397849462365,-0.3701657458563536,-0.3684210526315789,0.999964113751572,0.9978129096933832,0.9800803062449107,0.35754113150635464,True,-0.3695652173913043,-0.5217391304347826,-0.22826086956521738,0.9999995221116506,False,False,-0.04033556646720865,False,False,False,False
GBPUSD,M15,tres_velas,baixa,asia,contra,217,0.42857142857142855,0.3645340682680581,0.49509373818847524,0.53475935828877,0.9993150862342419,0.4016393442622951,0.4631578947368421,-0.5121951219512195,-0.1875,0.9999993980284587,0.9131679433971582,0.9988109076640321,0.9332783466919481,True,-0.3698630136986301,-0.5342465753424658,-0.2054794520547945,0.9999936804212132,False,False,-0.10618792971734142,False,False,False,False
USDCHF,H1,rompimento,alta,ny,a_favor,434,0.3663594470046083,0.3223867832543929,0.4126771362007435,0.53475935828877,0.9999999999993495,0.3688212927756654,0.36257309941520466,-0.2808988764044944,-0.5087719298245614,0.9997937487045998,0.9999999934532317,0.9999999769784441,0.9999978929105438,True,-0.3698630136986301,-0.4794520547945205,-0.2465753424657534,0.9999999996903332,False,False,-0.16839991128416165,False,False,False,False
USDCHF,M5,rompimento,alta,asia,contra,4134,0.48040638606676345,0.46520166321844936,0.4956474892654714,0.53475935828877,0.9999999999988197,0.485553772070626,0.4725943970767357,-0.40636042402826855,-0.3155688622754491,1.0,1.0,0.99999960467579,0.9999997981589951,True,-0.37040550154138013,-0.407398624614655,-0.3327009722551577,1.0,False,False,-0.054352972222006524,False,False,False,False
GBPUSD,M5,marubozu,alta,pos_ny,a_favor,1539,0.4444444444444444,0.41978762298777716,0.46937791698241016,0.53475935828877,0.999999999999455,0.4495515695067265,0.437403400309119,-0.38876651982378857,-0.34841628959276016,1.0,0.9999999999994045,0.9999998536326574,0.9999997099356261,True,-0.3717377466581795,-0.43093570973901973,-0.31253978357733925,1.0,False,False,-0.09031491384432555,False,False,False,False
AUDUSD,M5,estrela,baixa,pos_ny,contra,506,0.4268774703557312,0.3844904384646466,0.4703664023831571,0.53475935828877,0.99999953209169,0.402555910543131,0.46632124352331605,-0.428125,-0.28061224489795916,0.9999999998351117,0.998734541743641,0.9999989567700936,0.9759190422712142,True,-0.37209302325581395,-0.48255813953488375,-0.2616279069767442,0.9999999999932206,False,False,-0.10788188793303877,False,False,False,False
GBPUSD,M5,rompimento,baixa,pos_ny,a_favor,2114,0.43519394512771997,0.41419609983979855,0.4564268880808483,0.53475935828877,1.0,0.42329317269076305,0.4522439585730725,-0.38046068308181097,-0.36199095022624433,1.0,1.0,0.9999999999999987,0.999999529061216,True,-0.3728418105459636,-0.42323845076994865,-0.32384507699486703,1.0,False,False,-0.09956541316105,False,False,False,False
USDCHF,M5,rompimento,baixa,asia,contra,4521,0.46560495465604956,0.4511000835598815,0.48016822653886493,0.53475935828877,1.0,0.45845921450151056,0.47570742124933263,-0.4232902033271719,-0.30126182965299686,1.0,1.0,0.9999999999999983,0.9999998619405265,True,-0.37291078793140875,-0.408725851964402,-0.3377306273062732,1.0,False,False,-0.06915440363272041,False,False,False,False
USDCHF,M5,piercing_nuvem,baixa,asia,contra,522,0.4885057471264368,0.4458652416483429,0.5313141918126238,0.53475935828877,0.984616867914902,0.5017182130584192,0.47186147186147187,-0.37,-0.3771186440677966,0.9999998450029425,0.9999982374577874,0.8826537916890757,0.9761564786652465,True,-0.373134328358209,-0.47388059701492535,-0.27238805970149255,0.9999999999976643,False,False,-0.046253611162333175,False,False,False,False
AUDUSD,M5,marubozu,baixa,pos_ny,contra,1305,0.46053639846743294,0.43364862738816734,0.48765582143880815,0.53475935828877,0.9999999657297429,0.4665071770334928,0.44989339019189767,-0.40418118466898956,-0.31875,1.0,0.9999999763888757,0.999966266713975,0.9999026169478551,True,-0.37360178970917224,-0.436241610738255,-0.3042505592841163,1.0,False,False,-0.07422295982133703,False,False,False,False
USDCHF,M5,piercing_nuvem,baixa,asia,a_favor,448,0.46205357142857145,0.41640545096262066,0.5083469166294547,0.53475935828877,0.9991202534474047,0.4403292181069959,0.4878048780487805,-0.49795918367346936,-0.22857142857142856,0.9999999999830252,0.9937617609419283,0.9987015131566792,0.9217283048243021,True,-0.37362637362637363,-0.4857142857142857,-0.26153846153846155,0.9999999999111839,False,False,-0.07270578686019852,False,False,False,False
AUDUSD,M5,cruzamento_emas,alta,pos_ny,contra,1681,0.5008923259964307,0.4770155935777552,0.5247649893870658,0.53475935828877,0.9974868755174362,0.49056603773584906,0.516320474777448,-0.43008678881388623,-0.29083094555873923,1.0,0.9999999986228777,0.9977420631448013,0.8409427870852235,True,-0.3740634005763689,-0.43112391930835736,-0.3152737752161383,1.0,False,False,-0.03386703229233923,False,False,False,False
USDCHF,M5,divergencia_rsi,baixa,pos_ny,contra,409,0.5036674816625917,0.4554036217778844,0.5518630902635119,0.53475935828877,0.9048304914458173,0.48518518518518516,0.539568345323741,-0.5152345022105606,-0.10416666666666667,0.9999999999999178,0.8171084253264195,0.9547219062269303,0.4893685824790262,True,-0.3742969585955112,-0.4857142857142857,-0.2556650646547065,0.9999999996161116,False,False,-0.031091876626178294,False,False,False,False
USDCHF,M5,pinca,baixa,asia,a_favor,2396,0.46702838063439067,0.4471201717716721,0.4870421457350675,0.53475935828877,0.9999999999860044,0.4589041095890411,0.4797008547008547,-0.3971774193548387,-0.34169278996865204,1.0,1.0,0.9999999971966446,0.9996692298680537,True,-0.3754601226993865,-0.42208588957055215,-0.3276073619631902,1.0,False,False,-0.0677309776543793,False,False,False,False
AUDUSD,M5,pinca,baixa,pos_ny,a_favor,787,0.4383735705209657,0.4040896832593643,0.47325615019675377,0.53475935828877,0.9999999747580132,0.4478178368121442,0.41923076923076924,-0.35634328358208955,-0.41603053435114506,0.9999999999722822,0.9999999799466605,0.9999732048325602,0.9999258559526412,True,-0.37593984962406013,-0.45864661654135336,-0.2931390977443614,1.0,False,False,-0.09638578776780427,False,False,False,False
USDCHF,M5,tres_velas,baixa,asia,contra,995,0.4552763819095477,0.42456447997505276,0.4863322902640602,0.53475935828877,0.9999997798294897,0.4781144781144781,0.42144638403990026,-0.41475409836065574,-0.31851851851851853,1.0,0.9999997294129371,0.9974849393965307,0.999997837988945,True,-0.37635467980295567,-0.45320197044334976,-0.3024630541871921,1.0,False,False,-0.07948297637922225,False,False,False,False
USDCHF,M15,harami,alta,ny,a_favor,473,0.4693446088794926,0.4247975651867288,0.5143855753234909,0.53475935828877,0.9980995757072175,0.4379310344827586,0.5191256830601093,-0.3732876712328767,-0.3837837837837838,0.999999830644151,0.999985896530234,0.9996111783264897,0.6911901991265268,True,-0.37735849056603776,-0.4844339622641507,-0.2641509433962264,0.9999999999806146,False,False,-0.06541474940927738,False,False,False,False
AUDUSD,M5,estrela,baixa,pos_ny,a_favor,474,0.4578059071729958,0.41347297077765527,0.5028172563225227,0.53475935828877,0.9996630881026769,0.46645367412140576,0.4409937888198758,-0.42452830188679247,-0.2865853658536585,0.9999999997191298,0.9976381854338536,0.9933581957853388,0.9930814765518251,True,-0.3775933609958506,-0.483402489626556,-0.2717842323651452,0.9999999999851641,False,False,-0.07695345111577417,False,False,False,False
USDCHF,M5,engolfo,baixa,asia,a_favor,6052,0.465300727032386,0.45276003286330574,0.4778854434332634,0.53475935828877,1.0,0.45738101640225864,0.4779254179168453,-0.432753164556962,-0.29219143576826195,1.0,1.0,1.0,0.9999999826610455,True,-0.3785228377065112,-0.40864917395529643,-0.34839650145772594,1.0,False,False,-0.06945863125638396,False,False,False,False
GBPUSD,M5,engolfo,alta,ny,a_favor,3418,0.4452896430661205,0.4286987122320506,0.46200341277847057,0.53475935828877,1.0,0.43306336350643165,0.46474601971190294,-0.40724396127278517,-0.33363423542926796,1.0,1.0,1.0,0.9999998451729786,True,-0.3787801135949447,-0.4206506353291543,-0.3359240196468285,1.0,False,False,-0.08946971522264946,False,False,False,False
USDCHF,M5,pin_bar,baixa,asia,contra,4349,0.49459645895608184,0.4797484961716226,0.509453959179753,0.53475935828877,0.999999947676345,0.4948301329394387,0.4942108470444851,-0.4221578566256336,-0.3076923076923077,1.0,1.0,0.9999854131168759,0.9995398999050708,True,-0.37891416985807613,-0.41339828790268074,-0.3437711196215364,1.0,False,False,-0.04016289933268813,False,False,False,False
USDCHF,M5,doji,alta,ny,a_favor,4281,0.4788600794206961,0.4639214100189324,0.49383665367152296,0.53475935828877,0.9999999999998906,0.4806324110671937,0.4762992575671045,-0.3913001826368457,-0.3610294137290863,1.0,1.0,0.9999999775072667,0.9999995692624922,True,-0.3789543489673489,-0.41558526266689344,-0.3446200626790856,1.0,False,False,-0.05589927886807389,False,False,False,False
AUDUSD,M5,cruzamento_emas,baixa,pos_ny,a_favor,1017,0.4552605703048181,0.42487971779100925,0.4859781346074173,0.53475935828877,0.9999998358887234,0.44904458598726116,0.4652956298200514,-0.39622641509433965,-0.35175879396984927,0.9999999999999997,0.9999999867088553,0.9999928819310935,0.9973938509385804,True,-0.379110251450677,-0.45454545454545453,-0.2978723404255319,1.0,False,False,-0.07949878798395188,False,False,False,False
USDCHF,M15,pin_bar,alta,ny,contra,544,0.5018382352941176,0.45995681366155655,0.5436938775517468,0.53475935828877,0.9430913910370845,0.47988505747126436,0.5408163265306123,-0.3485714285714286,-0.43283582089552236,0.9999998769963866,0.9999997670914789,0.9822888817630595,0.4614761201302847,True,-0.3793103448275862,-0.47731397459165154,-0.28117059891107155,0.9999999999995577,False,False,-0.03292112299465233,False,False,False,False
AUDUSD,M5,pin_bar,baixa,pos_ny,a_favor,1409,0.44996451383960256,0.4241592523926352,0.4760418642155274,0.53475935828877,0.9999999999214906,0.4746494066882416,0.4024896265560166,-0.3961661341853035,-0.3488843813387424,1.0,0.9999999995743128,0.9998907682822334,0.9999999977709114,True,-0.37988826815642457,-0.44273743016759776,-0.3191340782122905,1.0,False,False,-0.0847948444491674,False,False,False,False
USDCHF,M5,harami,alta,ny,a_favor,2050,0.4853658536585366,0.4637785410577783,0.50700790901493,0.53475935828877,0.9999965929124321,0.47861178369652946,0.4956843403205919,-0.4071645291501629,-0.34101941747572817,1.0,0.9999999999999947,0.9999662549498368,0.9882054545417738,True,-0.3810237272222328,-0.4313227421671256,-0.3273280755721279,1.0,False,False,-0.0493935046302334,False,False,False,False
GBPUSD,M5,marubozu,baixa,pos_ny,a_favor,1255,0.46613545816733065,0.4386814624284254,0.4937961348063927,0.53475935828877,0.9999995075827179,0.4725130890052356,0.45621181262729127,-0.4178525226390686,-0.3253012048192771,1.0,0.9999999937516791,0.9997497974410295,0.9997918570924212,True,-0.3815892997639654,-0.447738001573564,-0.31544059795436696,1.0,False,False,-0.06862390012143932,False,False,False,False
USDCHF,M5,rompimento,baixa,asia,a_favor,10451,0.4556501770165534,0.4461199586501543,0.4652129866028897,0.53475935828877,1.0,0.44921552436003304,0.46451319381255685,-0.4449830344158992,-0.2952252858103564,1.0,1.0,1.0,1.0,True,-0.3822535211267606,-0.4056338028169014,-0.35858450704225353,1.0,False,False,-0.07910918127221656,False,False,False,False
GBPUSD,M5,inside_bar,baixa,pos_ny,a_favor,5004,0.4582334132693845,0.44446563069833017,0.47206527319764996,0.53475935828877,1.0,0.44681538958939543,0.47671376242804814,-0.4376654291007933,-0.2938741923479983,1.0,1.0,1.0,0.9999998323484539,True,-0.3828529419860158,-0.4137751512553649,-0.3487174297568508,1.0,False,False,-0.07652594501938548,False,False,False,False
GBPUSD,M5,pinca,baixa,pos_ny,contra,872,0.47706422018348627,0.44408600136012455,0.5102436326196835,0.53475935828877,0.9997141314472824,0.47105788423153694,0.48517520215633425,-0.4106090373280943,-0.34574468085106386,0.9999999999999772,0.9999999420948652,0.9981297531549675,0.9752702136237372,True,-0.38305084745762713,-0.4610169491525424,-0.2983050847457627,1.0,False,False,-0.057695138105283705,False,False,False,False
USDCHF,M5,marubozu,baixa,asia,a_favor,4423,0.4720777752656568,0.45739604296186626,0.48680796743750315,0.53475935828877,1.0,0.4720389023966655,0.4721502590673575,-0.41813858695652173,-0.31992337164750956,1.0,1.0,0.9999999999928642,0.9999996291853336,True,-0.38403547671840355,-0.41731152993348114,-0.34809866962305996,1.0,False,False,-0.06268158302311316,False,False,False,False
USDCHF,M5,estrela,baixa,asia,contra,1831,0.4959038776624795,0.4730351790671045,0.5187897276964253,0.53475935828877,0.9995999555567167,0.49177330895795246,0.5020352781546812,-0.4669642857142857,-0.26104417670682734,1.0,0.9999999760703278,0.997994370403568,0.9653539377923067,True,-0.3845741831815747,-0.4392072844134976,-0.3283342260310659,1.0,False,False,-0.03885548062629046,False,False,False,False
USDCHF,M5,pinca,alta,asia,a_favor,3146,0.4844246662428481,0.46699093868419495,0.5018963842870724,0.53475935828877,0.9999999928525596,0.4751131221719457,0.5004321521175453,-0.43171806167400884,-0.3047858942065491,1.0,0.9999999999999999,0.9999999553937072,0.9910585735598231,True,-0.3849721706864564,-0.42578849721706863,-0.3432282003710575,1.0,False,False,-0.05033469204592189,False,False,False,False
USDCAD,M5,rompimento,baixa,pos_ny,contra,770,0.44675324675324674,0.4119885699545342,0.4820465724311361,0.53475935828877,0.9999995783259644,0.4655493482309125,0.4034334763948498,-0.36200051653275855,-0.43829787234042555,0.9999999999901985,0.9999999845481389,0.9994308736951802,0.9999778392758507,True,-0.3851060302116268,-0.46658133243841626,-0.29984615447751334,1.0,False,False,-0.08800611153552323,False,False,False,False
USDCHF,M5,pinca,alta,ny,a_favor,2023,0.45625308947108256,0.43465183852585365,0.47802016685981363,0.53475935828877,0.9999999999993316,0.4609375,0.44818304172274565,-0.3799795492006838,-0.3985900930847469,1.0,1.0,0.9999999466252116,0.9999990375118557,True,-0.38678740037308096,-0.43805131752337795,-0.3341528050574415,1.0,False,False,-0.07850626881768741,False,False,False,False
AUDUSD,M5,piercing_nuvem,alta,ny,a_favor,227,0.43171806167400884,0.3689483125612553,0.4967603857013076,0.53475935828877,0.9992523997094016,0.4074074074074074,0.4673913043478261,-0.4264705882352941,-0.32978723404255317,0.9999759466878183,0.9937151548569007,0.9988631039023534,0.9190752888474741,True,-0.3869565217391304,-0.5434782608695652,-0.21739130434782608,0.9999988104225794,False,False,-0.10304129661476114,False,False,False,False
USDCHF,M5,tres_velas,alta,ny,contra,334,0.4341317365269461,0.3820235582868158,0.4877378376247721,0.53475935828877,0.9999070616343776,0.45754716981132076,0.39344262295081966,-0.3164110767834129,-0.5121951219512195,0.9998669694706144,0.9999993980284587,0.9898231176715461,0.9993614978876932,True,-0.38723883430000183,-0.5107682460647077,-0.25488589312353116,0.999999995791089,False,False,-0.10062762176182388,False,False,False,False
AUDUSD,M5,rompimento,alta,ny,contra,2395,0.43382045929018787,0.4140935654710479,0.45375931041019446,0.53475935828877,1.0,0.4222704266088214,0.44960474308300397,-0.4157223796033994,-0.3488372093023256,1.0,1.0,1.0,0.9999999754389309,True,-0.3874795417348609,-0.4341243862520458,-0.34080400981996745,1.0,False,False,-0.1009388989985821,False,False,False,False
AUDUSD,M5,pin_bar,alta,ny,a_favor,2011,0.4803580308304326,0.458580092449592,0.502210867229072,0.53475935828877,0.9999995354724037,0.489247311827957,0.4692737430167598,-0.31746031746031744,-0.4765539803707743,1.0,1.0,0.9989448481900309,0.9999617723216415,True,-0.3885909312530473,-0.44124817162359825,-0.33447098976109213,1.0,False,False,-0.05440132745833737,False,False,False,False
USDCHF,M5,engolfo,alta,ny,contra,3376,0.47600710900473936,0.4591971771919963,0.4928715804779195,0.53475935828877,0.9999999999963238,0.4782405240992045,0.4721549636803874,-0.38215790532610083,-0.40189873417721517,1.0,1.0,0.9999999247404849,0.999995495636239,True,-0.3894241859515547,-0.42999493945898654,-0.3505968695384605,1.0,False,False,-0.05875224928403061,False,False,False,False
USDCHF,M5,pinca,baixa,pos_ny,contra,610,0.4901639344262295,0.45067913401203596,0.5297718442860831,0.53475935828877,0.9876550509479984,0.4921052631578947,0.48695652173913045,-0.4629156010230179,-0.26951880033005826,0.9999999999999898,0.9992770007156546,0.9569952664954181,0.935526510673106,True,-0.38992986572965577,-0.48213871587983503,-0.2991655345194647,0.9999999999999984,False,False,-0.04459542386254045,False,False,False,False
USDCHF,M5,inside_bar,baixa,asia,a_favor,13495,0.4783253056687662,0.46990469636403487,0.48675825120931115,0.53475935828877,1.0,0.4782864540426033,0.47839135654261705,-0.4417721518987342,-0.30194231901118307,1.0,1.0,1.0,0.9999999999999993,True,-0.39007760934213387,-0.40923696235584245,-0.36918292594473057,1.0,False,False,-0.05643405262000378,False,False,False,False
USDCHF,M5,doji,baixa,asia,contra,6835,0.4970007315288954,0.4851523980309785,0.5088524344765631,0.53475935828877,0.9999999998108995,0.505069559066258,0.4838087895142637,-0.4391304347826087,-0.3151560737119218,1.0,1.0,0.9999494199489362,0.9999999079313651,True,-0.39223218096457535,-0.4187046521553564,-0.36448997012377293,1.0,False,False,-0.03775862675987457,False,False,False,False
USDCHF,M5,pin_bar,alta,ny,a_favor,2240,0.475,0.4543804651824567,0.49570513486752893,0.53475935828877,0.9999999933755462,0.4668820678513732,0.48502994011976047,-0.4055315241701924,-0.37890625,1.0,1.0,0.9999992423013166,0.9992720451175905,True,-0.39358921985557255,-0.4408778259457754,-0.34338413667188294,1.0,False,False,-0.05975935828876999,False,False,False,False
USDJPY,M15,cruzamento_emas,alta,ny,contra,684,0.4415204678362573,0.4047363097693359,0.47895781919875485,0.53475935828877,0.9999995683975457,0.43891402714932126,0.4462809917355372,-0.38235294117647056,-0.41975308641975306,0.9999999999474848,0.9999999543471367,0.9999777029119655,0.9976010134298985,True,-0.3956204379562044,-0.4832116788321168,-0.30364963503649633,1.0,False,False,-0.09323889045251266,False,False,False,False
USDCHF,M5,cruzamento_emas,baixa,asia,contra,4171,0.46511627906976744,0.4500183560073437,0.4802783982837279,0.53475935828877,1.0,0.4568,0.47755834829443444,-0.46168881939014855,-0.2959905660377358,1.0,1.0,0.9999999999999974,0.9999987327208859,True,-0.39562764456981664,-0.43441466854724964,-0.35684062059238364,1.0,False,False,-0.06964307921900253,False,False,False,False
USDCHF,M5,rsi_extremo,alta,pos_ny,contra,419,0.4964200477326969,0.44879649475451866,0.5441086474981662,0.53475935828877,0.947494442432722,0.5056179775280899,0.48026315789473684,-0.3776188366480892,-0.4276315789473684,0.9999997039370765,0.9999919746476967,0.8451787001125155,0.9232351264883909,True,-0.3956329049644173,-0.5000000000000003,-0.2772486425293244,0.9999999999780781,False,False,-0.03833931055607309,False,False,False,False
USDCHF,M15,marubozu,alta,ny,contra,600,0.47833333333333333,0.4386282562988837,0.5183140840783768,0.53475935828877,0.9975081663746803,0.4603174603174603,0.509009009009009,-0.31496062992125984,-0.5333333333333333,0.9999992010473872,0.9999999999980635,0.998406114467868,0.7986639643143365,True,-0.39603960396039606,-0.4900990099009901,-0.3069306930693069,0.9999999999999984,False,False,-0.05642602495543664,False,False,False,False
AUDUSD,M5,pinca,baixa,pos_ny,contra,807,0.49318463444857497,0.45880491909029025,0.5276289270329722,0.53475935828877,0.9918112687685334,0.502092050209205,0.48024316109422494,-0.39630390143737165,-0.39820359281437123,0.9999999999992467,0.9999999980378435,0.9301340341985496,0.9790911046269961,True,-0.39707673568818513,-0.4774665042630938,-0.3166869671132765,1.0,False,False,-0.041574723840195005,False,False,False,False
AUDUSD,M5,engolfo,alta,ny,a_favor,3188,0.45420326223337515,0.4369852816560559,0.4715314777860353,0.53475935828877,1.0,0.4410126582278481,0.4756801319043693,-0.4025784613972905,-0.3887987012987013,1.0,1.0,1.0,0.999983217161251,True,-0.39733713245580793,-0.4386930513032599,-0.3553484867555475,1.0,False,False,-0.08055609605539482,False,False,False,False
GBPUSD,M5,engolfo,baixa,pos_ny,contra,1582,0.438685208596713,0.4144103424910359,0.46325712614465764,0.53475935828877,0.9999999999999918,0.41807348560079444,0.4747826086956522,-0.4400785854616896,-0.32538330494037476,1.0,0.999999999687089,0.9999999999999529,0.9982557905120809,True,-0.3981308411214953,-0.45607476635514016,-0.3401869158878505,1.0,False,False,-0.09607414969205696,False,False,False,False
USDCAD,M5,cruzamento_emas,baixa,pos_ny,a_favor,813,0.45264452644526443,0.4187320806153787,0.4870023808660843,0.53475935828877,0.9999988334216586,0.45,0.45609065155807366,-0.41914893617021276,-0.371900826446281,0.9999999999999454,0.999999992654979,0.9998861472278776,0.998704009571358,True,-0.3985594237695078,-0.4777911164465786,-0.31212484993997597,1.0,False,False,-0.08211483184350554,False,False,False,False
USDCHF,M5,marubozu,alta,pos_ny,contra,1387,0.4938716654650324,0.46761334831624474,0.5201638351346898,0.53475935828877,0.998951386875157,0.49452954048140046,0.492600422832981,-0.44064171122994666,-0.3165597641475913,1.0,0.99999997297869,0.9932213124044997,0.9701132638272575,True,-0.3986082935125151,-0.4577473646102301,-0.3373197940549125,1.0,False,False,-0.040887692823737554,False,False,False,False
USDCHF,M5,rompimento,alta,pos_ny,a_favor,2653,0.46136449302676213,0.4424647902601744,0.4803759199676031,0.53475935828877,0.9999999999999836,0.42857142857142855,0.4972375690607735,-0.4946695095948827,-0.2943771155723204,1.0,0.9999999999999999,0.999999999999999,0.9965623112904604,True,-0.3987130646244289,-0.44411384642913593,-0.35259995866178695,1.0,False,False,-0.07339486526200784,False,False,False,False
USDCHF,M5,pin_bar,baixa,asia,a_favor,3751,0.4897360703812317,0.473757219091789,0.5057359230702815,0.53475935828877,0.99999998462282,0.49380076955964086,0.4830028328611898,-0.4540880503144654,-0.31024930747922436,1.0,1.0,0.99996655397083,0.999955766858762,True,-0.39984330112300864,-0.43512013580569336,-0.36145207626012016,1.0,False,False,-0.04502328790753829,False,False,False,False
USDCHF,M5,rompimento,alta,pos_ny,contra,1188,0.4511784511784512,0.4230847110567718,0.479586907604002,0.53475935828877,0.9999999966040735,0.4203102961918195,0.4968684759916493,-0.5054945054945055,-0.2452108797266085,1.0,0.999981248114161,0.9999999995921748,0.9560823586125238,True,-0.4010385767323889,-0.46518331357449416,-0.33194600047197403,1.0,False,False,-0.08358090711031879,False,False,False,False
USDCHF,M5,estrela,alta,ny,a_favor,721,0.4576976421636616,0.4216520498027819,0.49419161606692985,0.53475935828877,0.9999853941318658,0.44651162790697674,0.4742268041237113,-0.4383561643835616,-0.34782608695652173,0.9999999999999815,0.9999990149569161,0.9998971849444561,0.9832625313803172,True,-0.4016282225237449,-0.49118046132971505,-0.31614654002713705,1.0,False,False,-0.07706171612510837,False,False,False,False
USDCHF,M5,inside_bar,alta,ny,a_favor,9298,0.47666164766616476,0.4665214222852734,0.48682114951394284,0.53475935828877,1.0,0.471858407079646,0.48410087719298245,-0.39707521514741645,-0.4089160511036357,1.0,1.0,1.0,0.9999999995922607,True,-0.4017130534238444,-0.42528798182763816,-0.37828378396758927,1.0,False,False,-0.058097710622605214,False,False,False,False
USDCHF,M5,doji,alta,pos_ny,a_favor,1915,0.5248041775456919,0.5024103329579271,0.547098707803776,0.53475935828877,0.8149827326654981,0.52265625,0.5291338582677165,-0.45947176344122326,-0.2846153846153846,1.0,0.9999999893431158,0.8149440368343599,0.6273229103624056,True,-0.4018365472968038,-0.4563100114293075,-0.3498191392183541,1.0,False,False,-0.009955180743078107,False,False,False,False
USDCHF,M5,rompimento,alta,ny,a_favor,6020,0.4290697674418605,0.41661616209321395,0.441613838507235,0.53475935828877,1.0,0.4164656212303981,0.44452662721893493,-0.4043047316308565,-0.4,1.0,1.0,1.0,1.0,True,-0.4023742955148914,-0.4324363876061116,-0.3735488797863686,1.0,False,False,-0.10568959084690949,False,False,False,False
GBPUSD,M5,cruzamento_emas,alta,pos_ny,contra,1538,0.4564369310793238,0.43168279946304666,0.48140813525439674,0.53475935828877,0.9999999996673024,0.4503311258278146,0.4651898734177215,-0.4212471362861395,-0.3778801843317972,1.0,0.9999999999999949,0.9999998477297708,0.9998006860565172,True,-0.4033448625243914,-0.46163601775523144,-0.34246978325996524,1.0,False,False,-0.07832242720944615,False,False,False,False
USDCHF,M5,marubozu,alta,ny,contra,2949,0.4737199050525602,0.4557447413270399,0.4917634462402317,0.53475935828877,0.9999999999857028,0.4665551839464883,0.48484848484848486,-0.393557550846915,-0.42356959863364646,1.0,1.0,0.9999999968053699,0.9996931827192237,True,-0.4052722534996692,-0.4471316864478359,-0.35951647495251593,1.0,False,False,-0.061039453236209795,False,False,False,False
USDCHF,M15,pinca,alta,ny,a_favor,610,0.4459016393442623,0.4069169728024828,0.48556340783717206,0.53475935828877,0.9999953803504552,0.4489795918367347,0.44036697247706424,-0.33164556962025316,-0.5384615384615384,0.9999998893195736,0.9999999999983805,0.9997205253829184,0.9978723647012223,True,-0.40584415584415584,-0.49837662337662336,-0.31318993506493575,0.9999999999999999,False,False,-0.08885771894450767,False,False,False,False
AUDUSD,M5,cruzamento_emas,baixa,pos_ny,contra,1161,0.43238587424633934,0.4041583243698463,0.4610593850350459,0.53475935828877,0.9999999999988439,0.4196078431372549,0.45707070707070707,-0.44716494845360827,-0.3266832917705736,1.0,0.9999998560047398,0.9999999999300352,0.9991705738107862,True,-0.40611724723874254,-0.4749362786745964,-0.3372982158028887,1.0,False,False,-0.10237348404243063,False,False,False,False
USDCHF,M5,engolfo,alta,ny,a_favor,3631,0.4571743321399064,0.4410246963806738,0.47341448796248536,0.53475935828877,1.0,0.45020842982862436,0.4673913043478261,-0.41694635687520615,-0.39357429718875503,1.0,1.0,0.9999999999999984,0.9999999003283845,True,-0.40749121006460287,-0.4459863988646132,-0.37011811096842157,1.0,False,False,-0.07758502614886359,False,False,False,False
